NDV_values,CRC_values,date,type
0.138874,38.122055,2020-07-18,586
0.13580246,35.822796,2020-07-18,586
0.14269726,41.217094,2020-07-18,586
0.15708359,40.273266,2020-07-18,586
0.13079019,75.61332,2020-07-18,587
0.1324937,76.29733,2020-07-18,587
0.119825706,79.86419,2020-07-18,587
0.11549852,69.47302,2020-07-18,587
0.13190325,74.21425,2020-07-18,587
0.119152695,79.59235,2020-07-18,587
0.12083904,74.21425,2020-07-18,587
0.12802768,73.611984,2020-07-18,587
0.12432916,77.0965,2020-07-18,587
0.12779973,82.15981,2020-07-18,587
0.12298025,77.68726,2020-07-18,588
0.116047144,77.33641,2020-07-18,588
0.10977702,80.00123,2020-07-18,588
0.11246485,71.71596,2020-07-18,588
0.119642854,73.22204,2020-07-18,588
0.117847994,80.822075,2020-07-18,588
0.124943204,72.28367,2020-07-18,588
0.11826008,75.430626,2020-07-18,588
0.12561029,74.14974,2020-07-18,588
0.11308204,80.13884,2020-07-18,588
0.1373272,7.743306,2020-07-23,525
0.13155474,2.4285452,2020-07-23,525
0.13871635,25.042322,2020-07-23,525
0.14687102,44.802937,2020-07-23,525
0.13516895,30.187296,2020-07-23,525
0.14271845,9.717351,2020-07-23,525
0.14854518,56.453262,2020-07-23,525
0.14332785,1.2313364,2020-07-23,525
0.13895781,0.91800445,2020-07-23,525
0.12456747,10.245373,2020-07-23,525
0.03336339,0.0,2020-07-23,526
0.033419024,0.0,2020-07-23,526
0.026976744,4.514888,2020-07-23,526
-0.011705685,0.0,2020-07-23,526
0.03950834,11.9316025,2020-07-23,526
0.06616257,10.390659,2020-07-23,526
0.04477612,7.879246,2020-07-23,526
0.02688172,6.0049143,2020-07-23,526
0.024734983,4.2809997,2020-07-23,526
0.047957372,0.588463,2020-07-23,526
0.08881356,56.01169,2020-07-23,527
0.10384069,67.07203,2020-07-23,527
0.13408521,62.21733,2020-07-23,527
0.09158416,16.424986,2020-07-23,527
0.11672942,35.497063,2020-07-23,527
0.09677419,46.130558,2020-07-23,527
0.12055231,49.989067,2020-07-23,527
0.12126538,54.768593,2020-07-23,527
0.107182324,21.60111,2020-07-23,527
0.07349298,69.51683,2020-07-23,527
0.12752786,0.0,2020-07-23,528
0.14165261,0.0,2020-07-23,528
0.14779446,0.0,2020-07-23,528
0.14335972,0.0,2020-07-23,528
0.12846118,0.0,2020-07-23,528
0.13271344,0.0,2020-07-23,528
0.14526877,0.0,2020-07-23,528
0.121084616,0.0,2020-07-23,528
0.13551596,0.0,2020-07-23,528
0.13797523,0.0,2020-07-23,528
0.09067017,31.718216,2020-07-23,529
0.09350649,16.291452,2020-07-23,529
0.09047901,42.84698,2020-07-23,529
0.09985316,52.53152,2020-07-23,529
0.07266436,39.782227,2020-07-23,529
0.125,19.951948,2020-07-23,529
0.08993903,72.088936,2020-07-23,529
0.02892562,67.53363,2020-07-23,529
0.04418985,55.52015,2020-07-23,529
0.11946158,26.20378,2020-07-23,529
0.039826214,64.455574,2020-07-23,585
0.023956195,72.688324,2020-07-23,585
0.07537206,100.0,2020-07-23,585
0.03313253,54.475952,2020-07-23,585
0.02245509,59.394493,2020-07-23,585
0.06679122,100.0,2020-07-23,585
0.017844398,78.210754,2020-07-23,585
0.015669515,64.20902,2020-07-23,585
0.012399708,57.016163,2020-07-23,585
0.072881356,100.0,2020-07-23,585
0.1323283,55.03655,2020-07-23,586
0.1284658,6.13267,2020-07-23,586
0.099111415,51.52831,2020-07-23,586
0.29787233,100.0,2020-07-23,586
0.14671361,42.451965,2020-07-23,586
0.16572423,26.161232,2020-07-23,586
0.12538989,42.451965,2020-07-23,586
0.11456311,46.597054,2020-07-23,586
0.10698825,32.64676,2020-07-23,586
0.047582794,48.752396,2020-07-23,586
0.096610166,76.57777,2020-07-23,587
0.113689095,50.46569,2020-07-23,587
0.13101767,58.023148,2020-07-23,587
0.13973148,48.231472,2020-07-23,587
0.111228816,33.652897,2020-07-23,587
0.11154856,55.887527,2020-07-23,587
0.12282551,33.652897,2020-07-23,587
0.10625,27.971478,2020-07-23,587
0.077302635,19.98577,2020-07-23,587
0.12627986,56.020164,2020-07-23,587
0.1233672,46.948505,2020-07-23,588
0.118694365,43.153976,2020-07-23,588
0.1716792,100.0,2020-07-23,588
0.015580736,43.67715,2020-07-23,588
0.0039893617,48.42571,2020-07-23,588
0.12746191,41.37862,2020-07-23,588
0.09913044,75.17647,2020-07-23,588
0.02087542,63.909935,2020-07-23,588
0.1277533,41.693798,2020-07-23,588
0.12807149,54.89649,2020-07-23,588
0.11871567,18.215622,2020-07-28,525
0.11157895,17.564844,2020-07-28,525
0.1262136,20.871721,2020-07-28,525
0.114529915,17.294325,2020-07-28,525
0.12267014,19.510618,2020-07-28,525
0.117062636,18.740541,2020-07-28,525
0.11528608,16.608782,2020-07-28,525
0.118644066,20.156122,2020-07-28,525
0.11772206,21.846542,2020-07-28,525
0.118996106,20.86734,2020-07-28,525
0.10802603,18.410675,2020-07-28,526
0.11982379,19.49247,2020-07-28,526
0.115891136,21.08316,2020-07-28,526
0.124010555,21.173761,2020-07-28,526
0.11873351,19.264812,2020-07-28,526
0.11179307,20.08523,2020-07-28,526
0.1183458,17.485157,2020-07-28,526
0.11208406,16.800295,2020-07-28,526
0.11336568,16.338512,2020-07-28,526
0.113300495,20.468527,2020-07-28,526
0.11120765,20.344088,2020-07-28,527
0.1167691,16.214298,2020-07-28,527
0.12173528,20.352345,2020-07-28,527
0.10223782,17.38034,2020-07-28,527
0.11280899,17.91083,2020-07-28,527
0.11708428,16.642857,2020-07-28,527
0.10690122,18.117655,2020-07-28,527
0.11719106,21.501255,2020-07-28,527
0.11032967,18.418188,2020-07-28,527
0.10875106,16.97193,2020-07-28,527
0.11502865,14.306332,2020-07-28,528
0.10659,15.767824,2020-07-28,528
0.11487414,15.5044985,2020-07-28,528
0.11599297,17.21228,2020-07-28,528
0.12688553,13.750278,2020-07-28,528
0.10462505,14.437335,2020-07-28,528
0.110717446,14.533269,2020-07-28,528
0.1152513,14.315516,2020-07-28,528
0.1144235,14.179946,2020-07-28,528
0.1142726,13.2821455,2020-07-28,528
0.11567477,61.09336,2020-07-28,529
0.1086454,57.08693,2020-07-28,529
0.10021322,63.043594,2020-07-28,529
0.10175438,57.756466,2020-07-28,529
0.11259457,62.559902,2020-07-28,529
0.11550562,61.80898,2020-07-28,529
0.11303595,54.50874,2020-07-28,529
0.10738832,59.65369,2020-07-28,529
0.11558669,52.636997,2020-07-28,529
0.10404876,62.87876,2020-07-28,529
0.11008014,63.26355,2020-07-28,585
0.11802854,63.084015,2020-07-28,585
0.10938176,66.07735,2020-07-28,585
0.11679154,62.122692,2020-07-28,585
0.11412331,55.59522,2020-07-28,585
0.112068966,65.08631,2020-07-28,585
0.11252115,62.257523,2020-07-28,585
0.10926464,58.29983,2020-07-28,585
0.11111111,63.42292,2020-07-28,585
0.114795916,66.75196,2020-07-28,585
0.114174925,16.785875,2020-07-28,586
0.13121362,24.991709,2020-07-28,586
0.11213389,17.877548,2020-07-28,586
0.599278,0.0,2020-07-28,586
0.116984405,20.419525,2020-07-28,586
0.121797755,23.838562,2020-07-28,586
0.11412813,20.419525,2020-07-28,586
0.106473595,16.836372,2020-07-28,586
0.11800172,22.31797,2020-07-28,586
0.11448395,18.866163,2020-07-28,586
0.111019395,64.52229,2020-07-28,587
0.12966253,69.58052,2020-07-28,587
0.108997226,73.45203,2020-07-28,587
0.12023217,59.555244,2020-07-28,587
0.121753246,67.009384,2020-07-28,587
0.108575925,72.454895,2020-07-28,587
0.11074516,67.009384,2020-07-28,587
0.11737089,65.39057,2020-07-28,587
0.11336032,68.55948,2020-07-28,587
0.107489325,75.21599,2020-07-28,587
0.09992254,65.47558,2020-07-28,588
0.11607843,67.35766,2020-07-28,588
0.11353383,66.93357,2020-07-28,588
0.12028583,62.553806,2020-07-28,588
0.10920437,65.75715,2020-07-28,588
0.088954784,65.37159,2020-07-28,588
0.100587085,64.2197,2020-07-28,588
0.10952381,68.16259,2020-07-28,588
0.09602777,67.63376,2020-07-28,588
0.1046875,67.66798,2020-07-28,588
0.13914174,2.5593793,2020-08-07,525
0.12010617,0.84422976,2020-08-07,525
0.12484237,0.0,2020-08-07,525
0.13733076,0.0,2020-08-07,525
0.1318612,0.0,2020-08-07,525
0.13513513,3.1991842,2020-08-07,525
0.13004485,0.0,2020-08-07,525
0.13782252,1.3685511,2020-08-07,525
0.1308176,3.3846476,2020-08-07,525
0.14580645,1.9442531,2020-08-07,525
0.123409666,2.0975323,2020-08-07,526
0.13922441,1.284026,2020-08-07,526
0.13938619,2.038598,2020-08-07,526
0.1406551,4.9331656,2020-08-07,526
0.13622096,3.108017,2020-08-07,526
0.12905276,2.358116,2020-08-07,526
0.13867685,0.0,2020-08-07,526
0.13226837,3.0118337,2020-08-07,526
0.13904762,0.51168907,2020-08-07,526
0.14285715,0.0,2020-08-07,526
0.12435233,1.1442773,2020-08-07,527
0.12797427,2.6318939,2020-08-07,527
0.14268218,1.8485824,2020-08-07,527
0.1262136,2.2788036,2020-08-07,527
0.14342105,2.5443985,2020-08-07,527
0.12760417,0.0,2020-08-07,527
0.13743456,1.6800356,2020-08-07,527
0.13402061,2.1282277,2020-08-07,527
0.13604127,3.0816848,2020-08-07,527
0.12397734,0.0,2020-08-07,527
0.11288292,10.171589,2020-08-07,528
0.10877782,10.079536,2020-08-07,528
0.10528615,10.926519,2020-08-07,528
0.10771841,13.707437,2020-08-07,528
0.12612228,12.324513,2020-08-07,528
0.10638298,10.68904,2020-08-07,528
0.10627401,10.937741,2020-08-07,528
0.104253545,13.489252,2020-08-07,528
0.11213389,8.636422,2020-08-07,528
0.1099522,8.954197,2020-08-07,528
0.1125,25.176477,2020-08-07,529
0.10954447,19.906517,2020-08-07,529
0.103860795,22.342934,2020-08-07,529
0.10507432,23.7066,2020-08-07,529
0.098827474,21.284883,2020-08-07,529
0.10864486,18.468313,2020-08-07,529
0.10225485,22.779276,2020-08-07,529
0.11347896,17.82106,2020-08-07,529
0.107240066,16.635534,2020-08-07,529
0.10902048,20.409586,2020-08-07,529
0.10236221,28.802565,2020-08-07,585
0.112561174,27.029186,2020-08-07,585
0.108552635,25.20316,2020-08-07,585
0.106732346,23.782188,2020-08-07,585
0.106536284,21.834368,2020-08-07,585
0.09421842,26.242397,2020-08-07,585
0.10512414,28.403852,2020-08-07,585
0.10798122,24.317133,2020-08-07,585
0.10617551,25.643568,2020-08-07,585
0.106449924,25.146263,2020-08-07,585
0.13001215,1.3424226,2020-08-07,586
0.15241158,3.9464047,2020-08-07,586
0.13017751,2.5655518,2020-08-07,586
0.6529449,0.0,2020-08-07,586
0.12934132,1.6334947,2020-08-07,586
0.1244582,7.249478,2020-08-07,586
0.1296076,1.6334947,2020-08-07,586
0.125,6.1492643,2020-08-07,586
0.1356844,1.9935994,2020-08-07,586
0.122011036,3.4605641,2020-08-07,586
0.11392405,18.991379,2020-08-07,587
0.11559433,24.166069,2020-08-07,587
0.108932465,28.490484,2020-08-07,587
0.0997416,18.698782,2020-08-07,587
0.12026002,22.039692,2020-08-07,587
0.110993095,25.080555,2020-08-07,587
0.11523758,22.039692,2020-08-07,587
0.11061701,20.452547,2020-08-07,587
0.104200765,21.313923,2020-08-07,587
0.10869565,31.056166,2020-08-07,587
0.1038835,27.508417,2020-08-07,588
0.10552764,25.246216,2020-08-07,588
0.1056511,27.743742,2020-08-07,588
0.102926336,23.241121,2020-08-07,588
0.10721443,22.923927,2020-08-07,588
0.10738255,26.775293,2020-08-07,588
0.10667996,21.222563,2020-08-07,588
0.1036961,26.387651,2020-08-07,588
0.11210762,26.071703,2020-08-07,588
0.10833749,26.967262,2020-08-07,588
0.14516129,11.738567,2020-08-17,525
0.13659942,10.626853,2020-08-17,525
0.14252874,8.474664,2020-08-17,525
0.14671361,13.376857,2020-08-17,525
0.13938692,11.8823185,2020-08-17,525
0.13644418,14.746975,2020-08-17,525
0.1396844,12.11735,2020-08-17,525
0.15221137,15.584998,2020-08-17,525
0.1513421,13.802701,2020-08-17,525
0.1409875,12.888542,2020-08-17,525
0.12847222,9.732943,2020-08-17,526
0.1507799,15.27004,2020-08-17,526
0.14169097,14.298766,2020-08-17,526
0.13819242,12.575848,2020-08-17,526
0.13337149,14.102964,2020-08-17,526
0.14402333,13.810776,2020-08-17,526
0.13823019,12.68802,2020-08-17,526
0.1261574,12.019756,2020-08-17,526
0.15353651,11.19092,2020-08-17,526
0.14423077,9.306563,2020-08-17,526
0.13290772,12.78343,2020-08-17,527
0.12895663,12.971014,2020-08-17,527
0.1341124,14.030311,2020-08-17,527
0.13872832,12.171487,2020-08-17,527
0.13296904,12.771114,2020-08-17,527
0.14736204,14.576286,2020-08-17,527
0.14009662,10.039497,2020-08-17,527
0.13998818,12.09411,2020-08-17,527
0.14268728,12.55495,2020-08-17,527
0.1353864,12.752448,2020-08-17,527
0.14423658,9.594924,2020-08-17,528
0.13996427,11.910558,2020-08-17,528
0.14904143,12.691693,2020-08-17,528
0.14676173,10.101599,2020-08-17,528
0.13956311,9.766788,2020-08-17,528
0.14594595,8.416828,2020-08-17,528
0.13716012,10.523031,2020-08-17,528
0.13915095,10.630178,2020-08-17,528
0.14080288,8.744556,2020-08-17,528
0.13759214,8.691344,2020-08-17,528
0.13533835,39.334106,2020-08-17,529
0.12977922,29.290411,2020-08-17,529
0.125,39.75006,2020-08-17,529
0.11913001,33.528442,2020-08-17,529
0.13225806,37.61527,2020-08-17,529
0.1247216,35.99374,2020-08-17,529
0.12237583,32.085663,2020-08-17,529
0.1367347,35.695194,2020-08-17,529
0.13274336,31.075665,2020-08-17,529
0.12567133,34.65709,2020-08-17,529
0.12936124,42.33177,2020-08-17,585
0.1308062,44.503555,2020-08-17,585
0.12955032,42.365948,2020-08-17,585
0.1254632,36.233685,2020-08-17,585
0.12595615,36.69717,2020-08-17,585
0.12941177,41.105373,2020-08-17,585
0.12793733,41.859383,2020-08-17,585
0.123732254,38.575638,2020-08-17,585
0.13001606,41.520687,2020-08-17,585
0.118367344,40.703796,2020-08-17,585
0.14414924,11.679509,2020-08-17,586
0.15306123,4.9046354,2020-08-17,586
0.14207947,11.658744,2020-08-17,586
0.7582017,0.0,2020-08-17,586
0.13974987,8.965815,2020-08-17,586
0.13916947,15.136864,2020-08-17,586
0.13458446,8.965815,2020-08-17,586
0.13891952,12.840314,2020-08-17,586
0.12727273,12.652794,2020-08-17,586
0.14614122,9.622488,2020-08-17,586
0.13175853,36.41925,2020-08-17,587
0.16286308,40.94657,2020-08-17,587
0.12772585,39.203136,2020-08-17,587
0.13453816,33.742344,2020-08-17,587
0.12904884,37.624718,2020-08-17,587
0.13475177,42.44063,2020-08-17,587
0.13162035,37.624718,2020-08-17,587
0.13061872,30.39229,2020-08-17,587
0.13429752,39.612137,2020-08-17,587
0.12777504,45.801884,2020-08-17,587
0.122790694,41.2737,2020-08-17,588
0.12884615,40.551743,2020-08-17,588
0.12197393,43.453934,2020-08-17,588
0.12690839,38.214363,2020-08-17,588
0.1275486,37.651672,2020-08-17,588
0.12025317,44.06049,2020-08-17,588
0.12940057,39.412006,2020-08-17,588
0.1395122,38.21223,2020-08-17,588
0.13198684,42.87857,2020-08-17,588
0.12393567,45.629837,2020-08-17,588
0.1336963,5.3535075,2020-08-27,525
0.13690476,7.209666,2020-08-27,525
0.14544357,6.1729407,2020-08-27,525
0.13578756,4.3390093,2020-08-27,525
0.14042553,4.432839,2020-08-27,525
0.14372717,7.1759853,2020-08-27,525
0.13251534,6.0188394,2020-08-27,525
0.14370196,4.654668,2020-08-27,525
0.13695395,6.112702,2020-08-27,525
0.13950618,4.6512065,2020-08-27,525
0.12597016,6.939009,2020-08-27,526
0.13589275,11.5401125,2020-08-27,526
0.13776138,9.661083,2020-08-27,526
0.1331307,9.921049,2020-08-27,526
0.13985148,6.805211,2020-08-27,526
0.13746959,5.671746,2020-08-27,526
0.13198282,7.6670723,2020-08-27,526
0.13477738,6.840867,2020-08-27,526
0.14389358,5.1569095,2020-08-27,526
0.12660551,7.8245206,2020-08-27,526
0.12796758,10.441138,2020-08-27,527
0.1309795,5.175362,2020-08-27,527
0.14173229,10.745642,2020-08-27,527
0.13803145,7.3823223,2020-08-27,527
0.14234017,10.249269,2020-08-27,527
0.1416516,9.585866,2020-08-27,527
0.12591687,5.8383064,2020-08-27,527
0.13510324,10.344,2020-08-27,527
0.13711584,10.716072,2020-08-27,527
0.13118526,9.153586,2020-08-27,527
0.13755079,9.482892,2020-08-27,528
0.13654852,9.273583,2020-08-27,528
0.13663132,10.306237,2020-08-27,528
0.14318311,8.945367,2020-08-27,528
0.1269935,8.933797,2020-08-27,528
0.13686663,8.384262,2020-08-27,528
0.13391304,9.605288,2020-08-27,528
0.1351661,9.702944,2020-08-27,528
0.14104779,9.03658,2020-08-27,528
0.12899408,5.580269,2020-08-27,528
0.13178295,35.874588,2020-08-27,529
0.12845138,33.551373,2020-08-27,529
0.13494402,35.07189,2020-08-27,529
0.11497476,34.226692,2020-08-27,529
0.1184669,36.839027,2020-08-27,529
0.12962963,31.444843,2020-08-27,529
0.118586086,32.451218,2020-08-27,529
0.12363427,31.213055,2020-08-27,529
0.12405358,32.396038,2020-08-27,529
0.1351682,35.52444,2020-08-27,529
0.12270642,38.78987,2020-08-27,585
0.1374134,39.04192,2020-08-27,585
0.13404508,39.695786,2020-08-27,585
0.11649366,38.639324,2020-08-27,585
0.1201373,35.469673,2020-08-27,585
0.1251462,38.145943,2020-08-27,585
0.10582909,36.513767,2020-08-27,585
0.11839911,36.118904,2020-08-27,585
0.12684032,40.2802,2020-08-27,585
0.10724312,39.91227,2020-08-27,585
0.13103448,6.478921,2020-08-27,586
0.14876033,7.2522616,2020-08-27,586
0.13019079,6.414446,2020-08-27,586
0.70221466,0.0,2020-08-27,586
0.13043478,3.7652647,2020-08-27,586
0.15034965,10.841195,2020-08-27,586
0.13674733,3.7652647,2020-08-27,586
0.124856815,7.0577397,2020-08-27,586
0.13088404,4.0612607,2020-08-27,586
0.14565343,10.151384,2020-08-27,586
0.13102666,36.795883,2020-08-27,587
0.16091955,39.68438,2020-08-27,587
0.14461884,42.260693,2020-08-27,587
0.12221619,31.587618,2020-08-27,587
0.124579124,37.141808,2020-08-27,587
0.12711403,38.66704,2020-08-27,587
0.13839027,37.141808,2020-08-27,587
0.11986301,35.52962,2020-08-27,587
0.12541254,38.706665,2020-08-27,587
0.12873438,45.809593,2020-08-27,587
0.11246201,38.894276,2020-08-27,588
0.11307054,37.218346,2020-08-27,588
0.116558276,41.169037,2020-08-27,588
0.12551868,35.83977,2020-08-27,588
0.12264631,38.437897,2020-08-27,588
0.102589644,37.99743,2020-08-27,588
0.1353577,37.02655,2020-08-27,588
0.12467123,40.23093,2020-08-27,588
0.12066287,39.660793,2020-08-27,588
0.12611198,42.25722,2020-08-27,588
0.13226342,0.0,2020-09-01,525
0.13534246,0.0,2020-09-01,525
0.13743016,0.0,2020-09-01,525
0.14411928,0.36692455,2020-09-01,525
0.13358988,0.0,2020-09-01,525
0.13922653,2.301383,2020-09-01,525
0.12970242,0.40443203,2020-09-01,525
0.14190687,2.2422397,2020-09-01,525
0.12513967,0.0,2020-09-01,525
0.1216992,0.017129354,2020-09-01,525
0.123582765,0.0,2020-09-01,526
0.13856813,0.69864374,2020-09-01,526
0.13763563,1.8895003,2020-09-01,526
0.14058053,0.0,2020-09-01,526
0.1369939,0.0,2020-09-01,526
0.15008432,0.0,2020-09-01,526
0.13707866,0.0,2020-09-01,526
0.14333707,0.11709895,2020-09-01,526
0.13186191,0.10703273,2020-09-01,526
0.13765642,0.0,2020-09-01,526
0.13928369,0.9248282,2020-09-01,527
0.14448886,2.3688421,2020-09-01,527
0.1450806,0.0,2020-09-01,527
0.13591671,0.0,2020-09-01,527
0.13151659,1.2456299,2020-09-01,527
0.14979278,0.55922085,2020-09-01,527
0.13872135,1.6758298,2020-09-01,527
0.13254438,1.8477998,2020-09-01,527
0.14665127,3.7079656,2020-09-01,527
0.12339475,1.4079883,2020-09-01,527
0.14132379,0.0,2020-09-01,528
0.13425647,0.117664926,2020-09-01,528
0.13432837,1.6577034,2020-09-01,528
0.14319527,0.68502533,2020-09-01,528
0.14481044,0.0,2020-09-01,528
0.13516895,0.29904145,2020-09-01,528
0.1382716,1.6007873,2020-09-01,528
0.14049587,0.0,2020-09-01,528
0.14150386,0.0,2020-09-01,528
0.14651312,0.97717756,2020-09-01,528
0.13788968,22.65951,2020-09-01,529
0.14163615,20.279705,2020-09-01,529
0.14319809,23.199469,2020-09-01,529
0.1465721,20.025513,2020-09-01,529
0.1343465,20.714243,2020-09-01,529
0.14980794,17.948479,2020-09-01,529
0.13628319,19.009495,2020-09-01,529
0.13255814,16.226414,2020-09-01,529
0.13120568,17.608786,2020-09-01,529
0.14529915,20.500257,2020-09-01,529
0.13189448,27.53909,2020-09-01,585
0.12716419,26.318914,2020-09-01,585
0.13732608,25.893364,2020-09-01,585
0.12142857,22.60911,2020-09-01,585
0.13892215,20.229582,2020-09-01,585
0.13761468,25.876501,2020-09-01,585
0.12979683,22.858143,2020-09-01,585
0.1267929,21.26397,2020-09-01,585
0.13408151,23.410587,2020-09-01,585
0.13028571,26.293163,2020-09-01,585
0.13329552,0.31903508,2020-09-01,586
0.15614237,3.153966,2020-09-01,586
0.12897822,2.3772354,2020-09-01,586
0.5727502,0.0,2020-09-01,586
0.13907285,0.0,2020-09-01,586
0.14352666,5.3648257,2020-09-01,586
0.13738368,0.0,2020-09-01,586
0.13201132,0.9991101,2020-09-01,586
0.15393259,4.2239294,2020-09-01,586
0.13638814,2.7300498,2020-09-01,586
0.14585765,34.872643,2020-09-01,587
0.19738406,34.56481,2020-09-01,587
0.15102975,30.15306,2020-09-01,587
0.13199349,19.980497,2020-09-01,587
0.15722543,29.740553,2020-09-01,587
0.1374353,31.039644,2020-09-01,587
0.1408533,29.740553,2020-09-01,587
0.13058619,28.24701,2020-09-01,587
0.13566114,26.014122,2020-09-01,587
0.13864629,38.980305,2020-09-01,587
0.13814433,28.28937,2020-09-01,588
0.12823164,25.952288,2020-09-01,588
0.12959184,32.263763,2020-09-01,588
0.1372756,24.75883,2020-09-01,588
0.1259105,29.70661,2020-09-01,588
0.13564669,27.841127,2020-09-01,588
0.14732866,26.810373,2020-09-01,588
0.14531754,26.230518,2020-09-01,588
0.12948518,25.356514,2020-09-01,588
0.12506597,31.235964,2020-09-01,588
0.13640824,0.0,2020-09-11,525
0.13609467,0.0,2020-09-11,525
0.1385659,0.0,2020-09-11,525
0.14903846,0.0,2020-09-11,525
0.14354761,0.0,2020-09-11,525
0.14115898,0.0,2020-09-11,525
0.14353612,0.0,2020-09-11,525
0.1389566,0.0,2020-09-11,525
0.14523228,0.0,2020-09-11,525
0.141997,0.0,2020-09-11,525
0.14450867,0.0,2020-09-11,526
0.14877227,0.0,2020-09-11,526
0.15041646,0.0,2020-09-11,526
0.14384921,0.0,2020-09-11,526
0.13908534,0.0,2020-09-11,526
0.13557692,0.0,2020-09-11,526
0.13495469,0.0,2020-09-11,526
0.13549618,0.0,2020-09-11,526
0.13492823,0.0,2020-09-11,526
0.13953489,0.0,2020-09-11,526
0.14619882,0.0,2020-09-11,527
0.14285715,0.0,2020-09-11,527
0.13697319,0.0,2020-09-11,527
0.14271048,0.0,2020-09-11,527
0.1453252,0.0,2020-09-11,527
0.14257228,0.0,2020-09-11,527
0.14781694,0.0,2020-09-11,527
0.15214027,0.0,2020-09-11,527
0.1389298,0.0,2020-09-11,527
0.14689265,0.0,2020-09-11,527
0.15172079,0.0,2020-09-11,528
0.13919052,0.0,2020-09-11,528
0.14679386,0.0,2020-09-11,528
0.14046328,0.0,2020-09-11,528
0.13743128,0.0,2020-09-11,528
0.14486921,0.0,2020-09-11,528
0.1434204,0.0,2020-09-11,528
0.14327772,0.0,2020-09-11,528
0.13841671,0.0,2020-09-11,528
0.14198473,0.0,2020-09-11,528
0.16356878,10.312262,2020-09-11,529
0.14150386,5.4168873,2020-09-11,529
0.14846626,6.9644613,2020-09-11,529
0.16396396,8.287683,2020-09-11,529
0.15196998,7.3965435,2020-09-11,529
0.16816431,6.6045256,2020-09-11,529
0.16332726,7.168083,2020-09-11,529
0.16270784,6.1167674,2020-09-11,529
0.15198107,8.812937,2020-09-11,529
0.15601966,7.029969,2020-09-11,529
0.14689612,13.188286,2020-09-11,585
0.16815211,9.180044,2020-09-11,585
0.1652065,12.566528,2020-09-11,585
0.1582822,11.003267,2020-09-11,585
0.14794353,11.841019,2020-09-11,585
0.1552039,13.130145,2020-09-11,585
0.14104046,10.44666,2020-09-11,585
0.14440434,12.800667,2020-09-11,585
0.15445185,13.274021,2020-09-11,585
0.15371127,12.697684,2020-09-11,585
0.1456693,0.0,2020-09-11,586
0.21353747,56.39021,2020-09-11,586
0.14942528,6.689109,2020-09-11,586
0.6230319,0.0,2020-09-11,586
0.2027972,35.900696,2020-09-11,586
0.2038835,54.558907,2020-09-11,586
0.17146975,35.900696,2020-09-11,586
0.15532994,0.0,2020-09-11,586
0.20087913,56.222813,2020-09-11,586
0.14285715,0.0,2020-09-11,586
0.15147783,19.085775,2020-09-11,587
0.19207683,19.132292,2020-09-11,587
0.1576324,12.7079935,2020-09-11,587
0.13918129,3.4050164,2020-09-11,587
0.15389408,6.5235457,2020-09-11,587
0.14494519,12.461599,2020-09-11,587
0.15524827,6.5235457,2020-09-11,587
0.14036182,8.2319975,2020-09-11,587
0.14990969,8.963574,2020-09-11,587
0.1465568,13.455439,2020-09-11,587
0.13821138,9.965728,2020-09-11,588
0.14475873,7.7664256,2020-09-11,588
0.13948256,9.704617,2020-09-11,588
0.14864865,5.2480507,2020-09-11,588
0.14710744,9.557395,2020-09-11,588
0.14606741,8.313765,2020-09-11,588
0.15161839,9.67895,2020-09-11,588
0.15212265,8.6546335,2020-09-11,588
0.1439776,8.259799,2020-09-11,588
0.13957496,9.226398,2020-09-11,588
0.124117054,4.844409,2020-09-16,525
0.12326044,4.2868257,2020-09-16,525
0.123046875,6.5382977,2020-09-16,525
0.11857708,5.122791,2020-09-16,525
0.11546185,5.863502,2020-09-16,525
0.12649661,4.531359,2020-09-16,525
0.12684366,6.070359,2020-09-16,525
0.13440321,9.984229,2020-09-16,525
0.12320633,5.1218815,2020-09-16,525
0.12012164,5.4187574,2020-09-16,525
0.12011719,6.2003894,2020-09-16,526
0.12444663,6.1909237,2020-09-16,526
0.114982575,6.1668797,2020-09-16,526
0.12219451,6.4377713,2020-09-16,526
0.12007778,8.131948,2020-09-16,526
0.120039195,8.832833,2020-09-16,526
0.11627907,9.095675,2020-09-16,526
0.11621094,6.8202953,2020-09-16,526
0.11675623,7.6331306,2020-09-16,526
0.1237525,5.293469,2020-09-16,526
0.11957052,3.1647239,2020-09-16,527
0.11941032,0.41300705,2020-09-16,527
0.12199808,4.273462,2020-09-16,527
0.1244898,7.770607,2020-09-16,527
0.115264796,1.1741015,2020-09-16,527
0.11561866,1.2991463,2020-09-16,527
0.12526315,3.6273627,2020-09-16,527
0.12227979,3.5823214,2020-09-16,527
0.12550607,4.2095833,2020-09-16,527
0.125,1.018608,2020-09-16,527
0.119592875,4.128111,2020-09-16,528
0.12089024,4.408038,2020-09-16,528
0.11882229,3.7940865,2020-09-16,528
0.10990099,3.5042248,2020-09-16,528
0.12135176,1.8910639,2020-09-16,528
0.114164904,4.2872176,2020-09-16,528
0.10998991,4.643484,2020-09-16,528
0.12568305,5.7733035,2020-09-16,528
0.11859296,6.36859,2020-09-16,528
0.11567567,4.7510858,2020-09-16,528
0.1525,17.297438,2020-09-16,529
0.13536076,17.601727,2020-09-16,529
0.1396923,18.299925,2020-09-16,529
0.13519813,16.953445,2020-09-16,529
